"Date","jurisdiction","Cumulative Count","Cumulative Case Rate / 100,000"
2020-06-15,"Central Utah",78,95.2
2020-06-15,"Davis County",689,193.8
2020-06-15,"Salt Lake County",7622,656.8
2020-06-15,"San Juan",374,2443.2
2020-06-15,"Southeast Utah",28,69.6
2020-06-15,"Southwest Utah",858,340.4
2020-06-15,"Summit County",446,1058.3
2020-06-15,"Tooele County",181,250.5
2020-06-15,"TriCounty",31,54.7
2020-06-15,"Utah County",2712,426.3
2020-06-15,"Wasatch County",357,1047.2
2020-06-15,"Weber-Morgan",533,195.7
2020-06-16,"Bear River",1091,584
2020-06-16,"Central Utah",80,97.6
2020-06-16,"Davis County",715,201.1
2020-06-16,"Salt Lake County",7843,675.9
2020-06-16,"San Juan",376,2456.2
2020-06-16,"Southeast Utah",28,69.6
2020-06-16,"Southwest Utah",891,353.5
2020-06-16,"Summit County",449,1065.4
2020-06-16,"Tooele County",182,251.9
2020-06-16,"TriCounty",33,58.3
2020-06-16,"Utah County",2770,435.4
2020-06-16,"Wasatch County",363,1064.8
2020-06-16,"Weber-Morgan",548,201.2
2020-06-17,"Bear River",1120,599.5
2020-06-17,"Central Utah",81,98.8
2020-06-17,"Davis County",736,207
2020-06-17,"Salt Lake County",8102,698.2
2020-06-17,"San Juan",384,2508.5
2020-06-17,"Southeast Utah",29,72.1
2020-06-17,"Southwest Utah",926,367.4
2020-06-17,"Summit County",451,1070.1
2020-06-17,"Tooele County",184,254.6
2020-06-17,"TriCounty",33,58.3
2020-06-17,"Utah County",2859,449.4
2020-06-17,"Wasatch County",368,1079.5
2020-06-17,"Weber-Morgan",583,214.1
2020-06-18,"Bear River",1189,636.4
2020-06-18,"Central Utah",88,107.4
2020-06-18,"Davis County",776,218.3
2020-06-18,"Salt Lake County",8381,722.2
2020-06-18,"San Juan",391,2554.2
2020-06-18,"Southeast Utah",30,74.6
2020-06-18,"Southwest Utah",986,391.2
2020-06-18,"Summit County",453,1074.9
2020-06-18,"Tooele County",189,261.6
2020-06-18,"TriCounty",37,65.3
2020-06-18,"Utah County",2960,465.2
2020-06-18,"Wasatch County",372,1091.2
2020-06-18,"Weber-Morgan",608,223.3
2020-06-19,"Bear River",1251,669.6
2020-06-19,"Central Utah",97,118.4
2020-06-19,"Davis County",826,232.4
2020-06-19,"Salt Lake County",8700,749.7
2020-06-19,"San Juan",393,2567.3
2020-06-19,"Southeast Utah",30,74.6
2020-06-19,"Southwest Utah",1044,414.2
2020-06-19,"Summit County",458,1086.7
2020-06-19,"Tooele County",196,271.2
2020-06-19,"TriCounty",37,65.3
2020-06-19,"Utah County",3058,480.6
2020-06-19,"Wasatch County",381,1117.6
2020-06-19,"Weber-Morgan",637,233.9
2020-06-20,"Bear River",1277,683.6
2020-06-20,"Central Utah",103,125.7
2020-06-20,"Davis County",862,242.5
2020-06-20,"Salt Lake County",8899,766.9
2020-06-20,"San Juan",394,2573.8
2020-06-20,"Southeast Utah",30,74.6
2020-06-20,"Southwest Utah",1071,424.9
2020-06-20,"Summit County",464,1101
2020-06-20,"Tooele County",199,275.4
2020-06-20,"TriCounty",37,65.3
2020-06-20,"Utah County",3141,493.7
2020-06-20,"Wasatch County",381,1117.6
2020-06-20,"Weber-Morgan",663,243.4
2020-06-21,"Bear River",1318,705.5
2020-06-21,"Central Utah",110,134.2
2020-06-21,"Davis County",885,249
2020-06-21,"Salt Lake County",9077,782.2
2020-06-21,"San Juan",396,2586.9
2020-06-21,"Southeast Utah",30,74.6
2020-06-21,"Southwest Utah",1120,444.4
2020-06-21,"Summit County",467,1108.1
2020-06-21,"Tooele County",202,279.5
2020-06-21,"TriCounty",38,67.1
2020-06-21,"Utah County",3270,514
2020-06-21,"Wasatch County",386,1132.3
2020-06-21,"Weber-Morgan",675,247.9
2020-06-22,"Bear River",1337,715.7
2020-06-22,"Central Utah",113,137.9
2020-06-22,"Davis County",903,254
2020-06-22,"Salt Lake County",9229,795.3
2020-06-22,"San Juan",399,2606.5
2020-06-22,"Southeast Utah",30,74.6
2020-06-22,"Southwest Utah",1165,462.2
2020-06-22,"Summit County",470,1115.2
2020-06-22,"Tooele County",205,283.7
2020-06-22,"TriCounty",38,67.1
2020-06-22,"Utah County",3355,527.3
2020-06-22,"Wasatch County",388,1138.1
2020-06-22,"Weber-Morgan",708,260
2020-06-23,"Bear River",1356,725.8
2020-06-23,"Central Utah",116,141.5
2020-06-23,"Davis County",936,263.3
2020-06-23,"Salt Lake County",9493,818.1
2020-06-23,"San Juan",400,2613
2020-06-23,"Southeast Utah",30,74.6
2020-06-23,"Southwest Utah",1208,479.3
2020-06-23,"Summit County",473,1122.3
2020-06-23,"Tooele County",205,283.7
2020-06-23,"TriCounty",39,68.9
2020-06-23,"Utah County",3449,542.1
2020-06-23,"Wasatch County",391,1146.9
2020-06-23,"Weber-Morgan",734,269.5
2020-06-24,"Bear River",1382,739.8
2020-06-24,"Central Utah",118,144
2020-06-24,"Davis County",990,278.5
2020-06-24,"Salt Lake County",9805,844.9
2020-06-24,"San Juan",403,2632.6
2020-06-24,"Southeast Utah",30,74.6
2020-06-24,"Southwest Utah",1267,502.7
2020-06-24,"Summit County",476,1129.4
2020-06-24,"Tooele County",208,287.9
2020-06-24,"TriCounty",41,72.4
2020-06-24,"Utah County",3540,556.4
2020-06-24,"Wasatch County",393,1152.8
2020-06-24,"Weber-Morgan",780,286.4
2020-06-25,"Bear River",1419,759.6
2020-06-25,"Central Utah",130,158.6
2020-06-25,"Davis County",1037,291.7
2020-06-25,"Salt Lake County",10129,872.9
2020-06-25,"San Juan",404,2639.1
2020-06-25,"Southeast Utah",32,79.5
2020-06-25,"Southwest Utah",1310,519.8
2020-06-25,"Summit County",477,1131.8
2020-06-25,"Tooele County",217,300.3
2020-06-25,"TriCounty",44,77.7
2020-06-25,"Utah County",3677,577.9
2020-06-25,"Wasatch County",396,1161.6
2020-06-25,"Weber-Morgan",814,298.9
2020-06-26,"Bear River",1454,778.3
2020-06-26,"Central Utah",136,165.9
2020-06-26,"Davis County",1081,304.1
2020-06-26,"Salt Lake County",10427,898.5
2020-06-26,"San Juan",404,2639.1
2020-06-26,"Southeast Utah",33,82
2020-06-26,"Southwest Utah",1371,544
2020-06-26,"Summit County",479,1136.6
2020-06-26,"Tooele County",220,304.5
2020-06-26,"TriCounty",44,77.7
2020-06-26,"Utah County",3757,590.5
2020-06-26,"Wasatch County",401,1176.3
2020-06-26,"Weber-Morgan",847,311
2020-06-27,"Bear River",1470,786.9
2020-06-27,"Central Utah",144,175.7
2020-06-27,"Davis County",1116,313.9
2020-06-27,"Salt Lake County",10663,918.9
2020-06-27,"San Juan",404,2639.1
2020-06-27,"Southeast Utah",34,84.5
2020-06-27,"Southwest Utah",1440,571.3
2020-06-27,"Summit County",480,1138.9
2020-06-27,"Tooele County",224,310
2020-06-27,"TriCounty",46,81.2
2020-06-27,"Utah County",3855,605.9
2020-06-27,"Wasatch County",402,1179.2
2020-06-27,"Weber-Morgan",873,320.6
2020-06-28,"Bear River",1506,806.1
2020-06-28,"Central Utah",163,198.9
2020-06-28,"Davis County",1161,326.6
2020-06-28,"Salt Lake County",10934,942.2
2020-06-28,"San Juan",406,2652.2
2020-06-28,"Southeast Utah",34,84.5
2020-06-28,"Southwest Utah",1479,586.8
2020-06-28,"Summit County",483,1146
2020-06-28,"Tooele County",230,318.3
2020-06-28,"TriCounty",46,81.2
2020-06-28,"Utah County",3977,625.1
2020-06-28,"Wasatch County",407,1193.9
2020-06-28,"Weber-Morgan",923,338.9
2020-06-29,"Bear River",1526,816.8
2020-06-29,"Central Utah",170,207.4
2020-06-29,"Davis County",1184,333.1
2020-06-29,"Salt Lake County",11198,965
2020-06-29,"San Juan",406,2652.2
2020-06-29,"Southeast Utah",36,89.5
2020-06-29,"Southwest Utah",1525,605.1
2020-06-29,"Summit County",486,1153.2
2020-06-29,"Tooele County",239,330.8
2020-06-29,"TriCounty",48,84.8
2020-06-29,"Utah County",4099,644.3
2020-06-29,"Wasatch County",409,1199.7
2020-06-29,"Weber-Morgan",958,351.8
2020-06-30,"Bear River",1544,826.5
2020-06-30,"Central Utah",174,212.3
2020-06-30,"Davis County",1218,342.6
2020-06-30,"Salt Lake County",11462,987.7
2020-06-30,"San Juan",410,2678.3
2020-06-30,"Southeast Utah",37,92
2020-06-30,"Southwest Utah",1561,619.3
2020-06-30,"Summit County",492,1167.4
2020-06-30,"Tooele County",242,334.9
2020-06-30,"TriCounty",48,84.8
2020-06-30,"Utah County",4171,655.6
2020-06-30,"Wasatch County",412,1208.5
2020-06-30,"Weber-Morgan",1028,377.5
2020-07-01,"Bear River",1560,835
2020-07-01,"Central Utah",181,220.9
2020-07-01,"Davis County",1271,357.5
2020-07-01,"Salt Lake County",11756,1013.1
2020-07-01,"San Juan",412,2691.4
2020-07-01,"Southeast Utah",39,96.9
2020-07-01,"Southwest Utah",1593,632
2020-07-01,"Summit County",495,1174.5
2020-07-01,"Tooele County",250,346
2020-07-01,"TriCounty",50,88.3
2020-07-01,"Utah County",4265,670.3
2020-07-01,"Wasatch County",415,1217.3
2020-07-01,"Weber-Morgan",1080,396.6
2020-07-02,"Bear River",1573,842
2020-07-02,"Central Utah",198,241.6
2020-07-02,"Davis County",1324,372.5
2020-07-02,"Salt Lake County",12076,1040.6
2020-07-02,"San Juan",414,2704.5
2020-07-02,"Southeast Utah",40,99.4
2020-07-02,"Southwest Utah",1637,649.5
2020-07-02,"Summit County",505,1198.2
2020-07-02,"Tooele County",255,352.9
2020-07-02,"TriCounty",51,90.1
2020-07-02,"Utah County",4363,685.8
2020-07-02,"Wasatch County",420,1232
2020-07-02,"Weber-Morgan",1135,416.8
2020-07-03,"Bear River",1611,862.3
2020-07-03,"Central Utah",204,248.9
2020-07-03,"Davis County",1379,387.9
2020-07-03,"Salt Lake County",12389,1067.6
2020-07-03,"San Juan",420,2743.7
2020-07-03,"Southeast Utah",40,99.4
2020-07-03,"Southwest Utah",1671,663
2020-07-03,"Summit County",511,1212.5
2020-07-03,"Tooele County",264,365.4
2020-07-03,"TriCounty",53,93.6
2020-07-03,"Utah County",4499,707.1
2020-07-03,"Wasatch County",421,1234.9
2020-07-03,"Weber-Morgan",1208,443.6
2020-07-04,"Bear River",1630,872.5
2020-07-04,"Central Utah",211,257.5
2020-07-04,"Davis County",1424,400.6
2020-07-04,"Salt Lake County",12580,1084.1
2020-07-04,"San Juan",421,2750.2
2020-07-04,"Southeast Utah",40,99.4
2020-07-04,"Southwest Utah",1701,674.9
2020-07-04,"Summit County",516,1224.3
2020-07-04,"Tooele County",268,370.9
2020-07-04,"TriCounty",54,95.4
2020-07-04,"Utah County",4580,719.9
2020-07-04,"Wasatch County",423,1240.8
2020-07-04,"Weber-Morgan",1233,452.7
2020-07-05,"Bear River",1648,882.1
2020-07-05,"Central Utah",220,268.4
2020-07-05,"Davis County",1479,416.1
2020-07-05,"Salt Lake County",12783,1101.6
2020-07-05,"San Juan",423,2763.3
2020-07-05,"Southeast Utah",41,101.9
2020-07-05,"Southwest Utah",1745,692.3
2020-07-05,"Summit County",530,1257.6
2020-07-05,"Tooele County",275,380.6
2020-07-05,"TriCounty",54,95.4
2020-07-05,"Utah County",4677,735.1
2020-07-05,"Wasatch County",427,1252.5
2020-07-05,"Weber-Morgan",1314,482.5
2020-07-06,"Bear River",1664,890.7
2020-07-06,"Central Utah",229,279.4
2020-07-06,"Davis County",1533,431.2
2020-07-06,"Salt Lake County",13032,1123
2020-07-06,"San Juan",423,2763.3
2020-07-06,"Southeast Utah",41,101.9
2020-07-06,"Southwest Utah",1817,720.9
2020-07-06,"Summit County",535,1269.4
2020-07-06,"Tooele County",291,402.7
2020-07-06,"TriCounty",55,97.1
2020-07-06,"Utah County",4790,752.9
2020-07-06,"Wasatch County",428,1255.5
2020-07-06,"Weber-Morgan",1364,500.9
2020-07-07,"Bear River",1695,907.3
2020-07-07,"Central Utah",238,290.4
2020-07-07,"Davis County",1589,447
2020-07-07,"Salt Lake County",13397,1154.5
2020-07-07,"San Juan",431,2815.5
2020-07-07,"Southeast Utah",43,106.9
2020-07-07,"Southwest Utah",1853,735.2
2020-07-07,"Summit County",540,1281.3
2020-07-07,"Tooele County",300,415.2
2020-07-07,"TriCounty",58,102.4
2020-07-07,"Utah County",4930,774.9
2020-07-07,"Wasatch County",437,1281.9
2020-07-07,"Weber-Morgan",1442,529.5
2020-07-08,"Bear River",1706,913.2
2020-07-08,"Central Utah",247,301.4
2020-07-08,"Davis County",1662,467.5
2020-07-08,"Salt Lake County",13709,1181.4
2020-07-08,"San Juan",452,2952.7
2020-07-08,"Southeast Utah",45,111.9
2020-07-08,"Southwest Utah",1894,751.5
2020-07-08,"Summit County",548,1300.3
2020-07-08,"Tooele County",309,427.6
2020-07-08,"TriCounty",63,111.3
2020-07-08,"Utah County",5029,790.4
2020-07-08,"Wasatch County",443,1299.5
2020-07-08,"Weber-Morgan",1473,540.9
2020-07-09,"Bear River",1733,927.6
2020-07-09,"Central Utah",266,324.6
2020-07-09,"Davis County",1748,491.7
2020-07-09,"Salt Lake County",14118,1216.6
2020-07-09,"San Juan",463,3024.6
2020-07-09,"Southeast Utah",48,119.3
2020-07-09,"Southwest Utah",1962,778.4
2020-07-09,"Summit County",560,1328.7
2020-07-09,"Tooele County",322,445.6
2020-07-09,"TriCounty",63,111.3
2020-07-09,"Utah County",5193,816.2
2020-07-09,"Wasatch County",449,1317.1
2020-07-09,"Weber-Morgan",1531,562.2
2020-07-10,"Bear River",1755,939.4
2020-07-10,"Central Utah",268,327
2020-07-10,"Davis County",1818,511.4
2020-07-10,"Salt Lake County",14371,1238.4
2020-07-10,"San Juan",475,3103
2020-07-10,"Southeast Utah",51,126.8
2020-07-10,"Southwest Utah",2022,802.2
2020-07-10,"Summit County",574,1362
2020-07-10,"Tooele County",330,456.7
2020-07-10,"TriCounty",67,118.3
2020-07-10,"Utah County",5331,837.9
2020-07-10,"Wasatch County",451,1322.9
2020-07-10,"Weber-Morgan",1568,575.8
2020-07-11,"Bear River",1786,956
2020-07-11,"Central Utah",273,333.1
2020-07-11,"Davis County",1876,527.7
2020-07-11,"Salt Lake County",14647,1262.2
2020-07-11,"San Juan",487,3181.3
2020-07-11,"Southeast Utah",51,126.8
2020-07-11,"Southwest Utah",2084,826.8
2020-07-11,"Summit County",584,1385.7
2020-07-11,"Tooele County",343,474.7
2020-07-11,"TriCounty",71,125.4
2020-07-11,"Utah County",5430,853.5
2020-07-11,"Wasatch County",457,1340.5
2020-07-11,"Weber-Morgan",1636,600.7
2020-07-12,"Bear River",1812,969.9
2020-07-12,"Central Utah",274,334.3
2020-07-12,"Davis County",1942,546.3
2020-07-12,"Salt Lake County",14915,1285.3
2020-07-12,"San Juan",490,3200.9
2020-07-12,"Southeast Utah",53,131.7
2020-07-12,"Southwest Utah",2136,847.5
2020-07-12,"Summit County",590,1399.9
2020-07-12,"Tooele County",355,491.3
2020-07-12,"TriCounty",73,128.9
2020-07-12,"Utah County",5552,872.6
2020-07-12,"Wasatch County",463,1358.1
2020-07-12,"Weber-Morgan",1661,609.9
2020-07-13,"Bear River",1820,974.2
2020-07-13,"Central Utah",276,336.8
2020-07-13,"Davis County",2013,566.3
2020-07-13,"Salt Lake County",15124,1303.3
2020-07-13,"San Juan",492,3214
2020-07-13,"Southeast Utah",53,131.7
2020-07-13,"Southwest Utah",2154,854.6
2020-07-13,"Summit County",594,1409.4
2020-07-13,"Tooele County",361,499.6
2020-07-13,"TriCounty",74,130.7
2020-07-13,"Utah County",5616,882.7
2020-07-13,"Wasatch County",464,1361.1
2020-07-13,"Weber-Morgan",1753,643.7
2020-07-14,"Bear River",1825,976.9
2020-07-14,"Central Utah",280,341.7
2020-07-14,"Davis County",2060,579.5
2020-07-14,"Salt Lake County",15347,1322.5
2020-07-14,"San Juan",502,3279.3
2020-07-14,"Southeast Utah",53,131.7
2020-07-14,"Southwest Utah",2168,860.2
2020-07-14,"Summit County",596,1414.2
2020-07-14,"Tooele County",366,506.5
2020-07-14,"TriCounty",82,144.8
2020-07-14,"Utah County",5702,896.2
2020-07-14,"Wasatch County",466,1366.9
2020-07-14,"Weber-Morgan",1808,663.9
2020-07-15,"Bear River",1845,987.6
2020-07-15,"Central Utah",286,349
2020-07-15,"Davis County",2123,597.2
2020-07-15,"Salt Lake County",15644,1348.1
2020-07-15,"San Juan",505,3298.9
2020-07-15,"Southeast Utah",53,131.7
2020-07-15,"Southwest Utah",2243,889.9
2020-07-15,"Summit County",604,1433.1
2020-07-15,"Tooele County",383,530
2020-07-15,"TriCounty",84,148.4
2020-07-15,"Utah County",5855,920.3
2020-07-15,"Wasatch County",472,1384.5
2020-07-15,"Weber-Morgan",1866,685.2
2020-07-16,"Bear River",1877,1004.7
2020-07-16,"Central Utah",298,363.6
2020-07-16,"Davis County",2193,616.9
2020-07-16,"Salt Lake County",15880,1368.4
2020-07-16,"San Juan",512,3344.7
2020-07-16,"Southeast Utah",54,134.2
2020-07-16,"Southwest Utah",2323,921.7
2020-07-16,"Summit County",612,1452.1
2020-07-16,"Tooele County",399,552.2
2020-07-16,"TriCounty",94,166
2020-07-16,"Utah County",6023,946.7
2020-07-16,"Wasatch County",476,1396.3
2020-07-16,"Weber-Morgan",1969,723
2020-07-17,"Bear River",1908,1021.3
2020-07-17,"Central Utah",303,369.7
2020-07-17,"Davis County",2260,635.8
2020-07-17,"Salt Lake County",16163,1392.8
2020-07-17,"San Juan",522,3410
2020-07-17,"Southeast Utah",55,136.7
2020-07-17,"Southwest Utah",2377,943.1
2020-07-17,"Summit County",619,1468.7
2020-07-17,"Tooele County",406,561.9
2020-07-17,"TriCounty",105,185.4
2020-07-17,"Utah County",6219,977.5
2020-07-17,"Wasatch County",483,1416.8
2020-07-17,"Weber-Morgan",2032,746.1
2020-07-18,"Bear River",1942,1039.5
2020-07-18,"Central Utah",309,377
2020-07-18,"Davis County",2337,657.4
2020-07-18,"Salt Lake County",16507,1422.5
2020-07-18,"San Juan",547,3573.3
2020-07-18,"Southeast Utah",57,141.7
2020-07-18,"Southwest Utah",2450,972.1
2020-07-18,"Summit County",634,1504.3
2020-07-18,"Tooele County",423,585.4
2020-07-18,"TriCounty",108,190.7
2020-07-18,"Utah County",6367,1000.7
2020-07-18,"Wasatch County",490,1437.3
2020-07-18,"Weber-Morgan",2084,765.2
2020-07-19,"Bear River",1957,1047.5
2020-07-19,"Central Utah",310,378.3
2020-07-19,"Davis County",2372,667.3
2020-07-19,"Salt Lake County",16674,1436.9
2020-07-19,"San Juan",549,3586.4
2020-07-19,"Southeast Utah",60,149.1
2020-07-19,"Southwest Utah",2508,995.1
2020-07-19,"Summit County",636,1509.1
2020-07-19,"Tooele County",430,595.1
2020-07-19,"TriCounty",113,199.6
2020-07-19,"Utah County",6464,1016
2020-07-19,"Wasatch County",491,1440.3
2020-07-19,"Weber-Morgan",2103,772.2
2020-07-20,"Bear River",1965,1051.8
2020-07-20,"Central Utah",313,381.9
2020-07-20,"Davis County",2417,679.9
2020-07-20,"Salt Lake County",16854,1452.4
2020-07-20,"San Juan",556,3632.1
2020-07-20,"Southeast Utah",63,156.6
2020-07-20,"Southwest Utah",2534,1005.4
2020-07-20,"Summit County",640,1518.6
2020-07-20,"Tooele County",432,597.8
2020-07-20,"TriCounty",119,210.2
2020-07-20,"Utah County",6582,1034.5
2020-07-20,"Wasatch County",496,1454.9
2020-07-20,"Weber-Morgan",2143,786.9
2020-07-21,"Bear River",1983,1061.5
2020-07-21,"Central Utah",314,383.1
2020-07-21,"Davis County",2467,694
2020-07-21,"Salt Lake County",17110,1474.4
2020-07-21,"San Juan",558,3645.2
2020-07-21,"Southeast Utah",64,159.1
2020-07-21,"Southwest Utah",2569,1019.3
2020-07-21,"Summit County",641,1520.9
2020-07-21,"Tooele County",444,614.5
2020-07-21,"TriCounty",123,217.2
2020-07-21,"Utah County",6715,1055.4
2020-07-21,"Wasatch County",498,1460.8
2020-07-21,"Weber-Morgan",2184,801.9
2020-07-22,"Bear River",1995,1067.9
2020-07-22,"Central Utah",320,390.5
2020-07-22,"Davis County",2526,710.6
2020-07-22,"Salt Lake County",17342,1494.4
2020-07-22,"San Juan",561,3664.8
2020-07-22,"Southeast Utah",68,169
2020-07-22,"Southwest Utah",2598,1030.8
2020-07-22,"Summit County",648,1537.5
2020-07-22,"Tooele County",458,633.8
2020-07-22,"TriCounty",128,226.1
2020-07-22,"Utah County",6803,1069.3
2020-07-22,"Wasatch County",499,1463.7
2020-07-22,"Weber-Morgan",2235,820.7
2020-07-23,"Bear River",2044,1094.1
2020-07-23,"Central Utah",332,405.1
2020-07-23,"Davis County",2617,736.2
2020-07-23,"Salt Lake County",17666,1522.4
2020-07-23,"San Juan",576,3762.7
2020-07-23,"Southeast Utah",70,174
2020-07-23,"Southwest Utah",2678,1062.5
2020-07-23,"Summit County",657,1558.9
2020-07-23,"Tooele County",470,650.4
2020-07-23,"TriCounty",133,234.9
2020-07-23,"Utah County",7001,1100.4
2020-07-23,"Wasatch County",506,1484.3
2020-07-23,"Weber-Morgan",2302,845.3
2020-07-24,"Bear River",2075,1110.7
2020-07-24,"Central Utah",337,411.2
2020-07-24,"Davis County",2659,748
2020-07-24,"Salt Lake County",17948,1546.7
2020-07-24,"San Juan",591,3860.7
2020-07-24,"Southeast Utah",71,176.5
2020-07-24,"Southwest Utah",2739,1086.7
2020-07-24,"Summit County",663,1573.1
2020-07-24,"Tooele County",476,658.7
2020-07-24,"TriCounty",136,240.2
2020-07-24,"Utah County",7160,1125.4
2020-07-24,"Wasatch County",512,1501.9
2020-07-24,"Weber-Morgan",2353,864
2020-07-25,"Bear River",2089,1118.2
2020-07-25,"Central Utah",345,421
2020-07-25,"Davis County",2696,758.4
2020-07-25,"Salt Lake County",18070,1557.2
2020-07-25,"San Juan",591,3860.7
2020-07-25,"Southeast Utah",71,176.5
2020-07-25,"Southwest Utah",2755,1093.1
2020-07-25,"Summit County",670,1589.7
2020-07-25,"Tooele County",484,669.8
2020-07-25,"TriCounty",138,243.7
2020-07-25,"Utah County",7261,1141.2
2020-07-25,"Wasatch County",515,1510.7
2020-07-25,"Weber-Morgan",2393,878.7
2020-07-26,"Bear River",2098,1123
2020-07-26,"Central Utah",350,427.1
2020-07-26,"Davis County",2744,771.9
2020-07-26,"Salt Lake County",18255,1573.1
2020-07-26,"San Juan",599,3913
2020-07-26,"Southeast Utah",71,176.5
2020-07-26,"Southwest Utah",2786,1105.4
2020-07-26,"Summit County",673,1596.9
2020-07-26,"Tooele County",495,685
2020-07-26,"TriCounty",142,250.8
2020-07-26,"Utah County",7366,1157.7
2020-07-26,"Wasatch County",515,1510.7
2020-07-26,"Weber-Morgan",2419,888.2
2020-07-27,"Bear River",2102,1125.2
2020-07-27,"Central Utah",353,430.7
2020-07-27,"Davis County",2783,782.9
2020-07-27,"Salt Lake County",18414,1586.8
2020-07-27,"San Juan",600,3919.5
2020-07-27,"Southeast Utah",73,181.5
2020-07-27,"Southwest Utah",2816,1117.3
2020-07-27,"Summit County",674,1599.2
2020-07-27,"Tooele County",505,698.9
2020-07-27,"TriCounty",143,252.6
2020-07-27,"Utah County",7481,1175.8
2020-07-27,"Wasatch County",518,1519.5
2020-07-27,"Weber-Morgan",2474,908.4
2020-07-28,"Bear River",2110,1129.4
2020-07-28,"Central Utah",359,438.1
2020-07-28,"Davis County",2819,793
2020-07-28,"Salt Lake County",18569,1600.2
2020-07-28,"San Juan",604,3945.6
2020-07-28,"Southeast Utah",79,196.4
2020-07-28,"Southwest Utah",2830,1122.8
2020-07-28,"Summit County",679,1611.1
2020-07-28,"Tooele County",508,703
2020-07-28,"TriCounty",145,256.1
2020-07-28,"Utah County",7529,1183.4
2020-07-28,"Wasatch County",521,1528.3
2020-07-28,"Weber-Morgan",2524,926.8
2020-07-29,"Bear River",2138,1144.4
2020-07-29,"Central Utah",363,442.9
2020-07-29,"Davis County",2859,804.3
2020-07-29,"Salt Lake County",18805,1620.5
2020-07-29,"San Juan",615,4017.5
2020-07-29,"Southeast Utah",82,203.8
2020-07-29,"Southwest Utah",2859,1134.3
2020-07-29,"Summit County",682,1618.2
2020-07-29,"Tooele County",515,712.7
2020-07-29,"TriCounty",150,264.9
2020-07-29,"Utah County",7628,1198.9
2020-07-29,"Wasatch County",523,1534.1
2020-07-29,"Weber-Morgan",2553,937.4
2020-07-30,"Bear River",2149,1150.3
2020-07-30,"Central Utah",369,450.3
2020-07-30,"Davis County",2906,817.5
2020-07-30,"Salt Lake County",19021,1639.1
2020-07-30,"San Juan",622,4063.2
2020-07-30,"Southeast Utah",84,208.8
2020-07-30,"Southwest Utah",2908,1153.8
2020-07-30,"Summit County",686,1627.7
2020-07-30,"Tooele County",518,716.9
2020-07-30,"TriCounty",152,268.4
2020-07-30,"Utah County",7738,1216.2
2020-07-30,"Wasatch County",526,1542.9
2020-07-30,"Weber-Morgan",2600,954.7
2020-07-31,"Bear River",2167,1160
2020-07-31,"Central Utah",375,457.6
2020-07-31,"Davis County",2950,829.9
2020-07-31,"Salt Lake County",19225,1656.7
2020-07-31,"San Juan",632,4128.6
2020-07-31,"Southeast Utah",87,216.3
2020-07-31,"Southwest Utah",2945,1168.5
2020-07-31,"Summit County",688,1632.5
2020-07-31,"Tooele County",525,726.6
2020-07-31,"TriCounty",161,284.3
2020-07-31,"Utah County",7850,1233.8
2020-07-31,"Wasatch County",527,1545.9
2020-07-31,"Weber-Morgan",2639,969
2020-08-01,"Bear River",2185,1169.6
2020-08-01,"Central Utah",380,463.7
2020-08-01,"Davis County",3005,845.3
2020-08-01,"Salt Lake County",19400,1671.8
2020-08-01,"San Juan",633,4135.1
2020-08-01,"Southeast Utah",88,218.7
2020-08-01,"Southwest Utah",2989,1185.9
2020-08-01,"Summit County",692,1642
2020-08-01,"Tooele County",531,734.9
2020-08-01,"TriCounty",162,286.1
2020-08-01,"Utah County",7995,1256.6
2020-08-01,"Wasatch County",532,1560.5
2020-08-01,"Weber-Morgan",2660,976.7
2020-08-02,"Bear River",2202,1178.7
2020-08-02,"Central Utah",387,472.2
2020-08-02,"Davis County",3023,850.4
2020-08-02,"Salt Lake County",19536,1683.5
2020-08-02,"San Juan",633,4135.1
2020-08-02,"Southeast Utah",89,221.2
2020-08-02,"Southwest Utah",3019,1197.8
2020-08-02,"Summit County",694,1646.7
2020-08-02,"Tooele County",538,744.5
2020-08-02,"TriCounty",165,291.4
2020-08-02,"Utah County",8097,1272.6
2020-08-02,"Wasatch County",535,1569.3
2020-08-02,"Weber-Morgan",2675,982.2
2020-08-03,"Bear River",2209,1182.4
2020-08-03,"Central Utah",394,480.8
2020-08-03,"Davis County",3052,858.6
2020-08-03,"Salt Lake County",19665,1694.6
2020-08-03,"San Juan",635,4148.2
2020-08-03,"Southeast Utah",95,236.1
2020-08-03,"Southwest Utah",3049,1209.7
2020-08-03,"Summit County",695,1649.1
2020-08-03,"Tooele County",549,759.8
2020-08-03,"TriCounty",168,296.7
2020-08-03,"Utah County",8212,1290.7
2020-08-03,"Wasatch County",538,1578.1
2020-08-03,"Weber-Morgan",2702,992.2
2020-08-04,"Bear River",2219,1187.8
2020-08-04,"Central Utah",400,488.1
2020-08-04,"Davis County",3086,868.1
2020-08-04,"Salt Lake County",19856,1711.1
2020-08-04,"San Juan",637,4161.2
2020-08-04,"Southeast Utah",97,241.1
2020-08-04,"Southwest Utah",3082,1222.8
2020-08-04,"Summit County",697,1653.8
2020-08-04,"Tooele County",557,770.8
2020-08-04,"TriCounty",169,298.5
2020-08-04,"Utah County",8315,1306.9
2020-08-04,"Wasatch County",540,1584
2020-08-04,"Weber-Morgan",2720,998.8
2020-08-05,"Bear River",2242,1200.1
2020-08-05,"Central Utah",405,494.2
